DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,DS_ELEICAO,SG_UF,SG_UE,CODIGO_CARGO,NUM_CANDIDATO,SQ_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_CARGO,COD_SIT_CAND_SUPERIOR,DESC_SIT_CAND_SUPERIOR,CODIGO_SIT_CANDIDATO,DESC_SIT_CANDIDATO,CODIGO_SIT_CAND_TOT,DESC_SIT_CAND_TOT,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,SEQUENCIAL_LEGENDA,NOME_COLIGACAO,COMPOSICAO_LEGENDA,TOTAL_VOTOS,CD_GENERO,DS_GENERO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,1,-1,-1,EDUARDO GOMES,BRIGADEIRO EDUARDO GOMES,PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,UDN,UNIAO DEMOCRATICA NACIONAL,-1,,PL / PRP / UDN,55446,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,1,-1,-1,GETULIO DORNELLES VARGAS,GETULIO VARGAS,PRESIDENTE,-1,,2,DEFERIDO,1,ELEITO,-1,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,,PTB / PSP,61298,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,1,-1,-1,CHRISTIANO MONTEIRO MACHADO,CHRISTIANO MACHADO,PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,,PSD / PRB /  PR / PST,24106,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,1,-1,-1,JOAO  MANGABEIRA,JOAO MANGABEIRA,PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,,PSB,45,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,2,-1,-1,VITORINO DE BRITO FREIRE,VITORINO FREIRE,VICE-PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PST,PARTIDO SOCIAL TRABALHISTA,-1,,PTN / PST,20064,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,2,-1,-1,ALIPIO CORREA NETTO,ALIPIO CORREA,VICE-PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,,PSB,38,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,2,-1,-1,ALTINO ARANTES MARQUES,ALTINO ARANTES,VICE-PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,,PRB / PR / PSD,14246,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,2,-1,-1,JOAO CAFE FILHO,CAFE FILHO,VICE-PRESIDENTE,-1,,2,DEFERIDO,1,ELEITO,-1,PSP,PARTIDO SOCIAL PROGRESSISTA,-1,,PTB / PSP,30742,2.0,MASCULINO
12/3/2014,18:20:37,1950,1,ELEICOES 1950,GO,BR,2,-1,-1,ODILON DUARTE BRAGA,ODILON BRAGA,VICE-PRESIDENTE,-1,,2,DEFERIDO,4,NAO ELEITO,-1,UDN,UNIAO DEMOCRATICA NACIONAL,-1,,PL / PRP / UDN,47555,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,3,-1,-1,ALTAMIRO DE MOURA PACHECO,,GOVERNADOR,-1,,2,DEFERIDO,4,NAO ELEITO,-1,,,-1,,PSP / UDN / PR / PTN / PRP,56432,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,3,-1,-1,PEDRO LUDOVICO TEIXEIRA,,GOVERNADOR,-1,,2,DEFERIDO,1,ELEITO,-1,,,-1,,PSD / PTB,84553,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,4,-1,-1,AQUILES DE PINA,,VICE-GOVERNADOR,-1,,2,DEFERIDO,4,NAO ELEITO,-1,,,-1,,PSP / UDN / PR / PTN / PRP,57122,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,4,-1,-1,JONAS FERREIRA ALVES DUARTE,,VICE-GOVERNADOR,-1,,2,DEFERIDO,1,ELEITO,-1,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,,PSD,83498,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,5,-1,-1,JERONIMO COIMBRA BUENO,,SENADOR,-1,,2,DEFERIDO,4,NAO ELEITO,-1,,,-1,,PSP / PR / PTN / PRP,40108,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,5,-1,-1,DOMINGOS NETO VELASCO,,SENADOR,-1,,2,DEFERIDO,1,ELEITO,-1,,,-1,,PSD / PSB,69533,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,5,-1,-1,ALFREDO NASSER,,SENADOR,-1,,2,DEFERIDO,4,NAO ELEITO,-1,UDN,UNIAO DEMOCRATICA NACIONAL,-1,,UDN,24728,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,6,-1,-1,PAULO FLEURI DA SILVA E SOUZA,,DEPUTADO FEDERAL,-1,,2,DEFERIDO,1,ELEITO,-1,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,,PSD,16015,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,6,-1,-1,JOAQUIM CAMARA FILHO,,DEPUTADO FEDERAL,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,,PTB,1605,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,6,-1,-1,VASCO DOS REIS GONCALVES,,DEPUTADO FEDERAL,-1,,2,DEFERIDO,2,SUPLENTE,-1,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,,PSD,3559,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,6,-1,-1,JOSE DE ARIMATEIA E SILVA,,DEPUTADO FEDERAL,-1,,2,DEFERIDO,4,NAO ELEITO,-1,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,,PTB,2034,2.0,MASCULINO
12/3/2014,13:14:50,1950,1,ELEICOES 1950,GO,GO,6,-1,-1,JOSE FLEURI,,DEPUTADO FEDERAL,-1,,2,DEFERIDO,1,ELEITO,-1,UDN,UNIAO DEMOCRATICA NACIONAL,-1,,UDN,9397,2.0,MASCULINO
